timestamp,vip_queue_size,standard_queue_size,cpu_usage,memory_usage,throughput,equity_ratio
1748379783.8661222,0,0,-4.263256414560601e-14,1.4210854715202004e-14,4.0,1.6323601817806386
1748379784.8807864,0,0,-4.263256414560601e-14,1.4210854715202004e-14,2.8,2.241373537953178
1748379785.8932793,0,0,-4.263256414560601e-14,1.4210854715202004e-14,1.6,1.0
1748379786.907384,0,0,-4.263256414560601e-14,1.4210854715202004e-14,1.0,1.0
1748379787.9209008,0,0,-4.263256414560601e-14,1.4210854715202004e-14,0.4,1.0
1748379788.9347365,0,0,-4.263256414560601e-14,1.4210854715202004e-14,0.0,1.0
1748379789.9605718,0,0,-4.263256414560601e-14,1.4210854715202004e-14,0.0,1.0
1748379790.9744396,0,0,-4.263256414560601e-14,1.4210854715202004e-14,0.0,1.0
1748379791.9852586,0,0,-4.263256414560601e-14,1.4210854715202004e-14,0.0,1.0
1748379792.999749,0,0,-4.263256414560601e-14,1.4210854715202004e-14,0.0,1.0
1748379794.014512,0,0,-4.263256414560601e-14,1.4210854715202004e-14,0.0,1.0
1748379795.0263755,0,0,-4.263256414560601e-14,1.4210854715202004e-14,0.0,1.0
1748379796.0283563,0,0,-4.263256414560601e-14,1.4210854715202004e-14,0.0,1.0
