timestamp,vip_queue_size,standard_queue_size,cpu_usage,memory_usage,throughput,equity_ratio
1748383440.0981631,0,0,0.0,0.0,0.0,1.0
1748383441.1135252,0,0,18.01159948622741,29.099854060117693,0.2,1.0
1748383442.1278188,0,0,36.8533712206913,40.00759357749864,0.6,0.8674893296228041
1748383443.146529,0,1,47.88901064070472,70.22847333188533,1.0,1.294922947564672
1748383444.1486287,0,0,46.61024119036019,53.963861059453635,2.2,1.1302286252625509
1748383445.1607826,0,1,33.4867233259088,55.424897388104014,3.2,1.1652740905361267
1748383446.1767063,0,0,38.019171930870606,64.9062624155789,3.8,1.0083554793198044
1748383447.1985943,0,1,27.233399374605682,59.03093471437584,4.6,0.9218253803221985
1748383448.2036953,0,0,34.563806651220645,57.67924226227281,4.8,0.7316560590910627
1748383449.2047937,0,0,44.48873021362123,57.37117234936799,4.8,0.7069146648132694
1748383450.221824,1,0,42.98575122221567,58.04883655229339,4.4,0.7248310730879879
1748383451.232123,0,1,27.511125153361405,34.63899233620542,5.2,0.9454781330192025
1748383452.2416282,0,0,37.650648821602196,51.59067757154136,4.4,1.1307591179054977
1748383453.247631,0,0,39.613123446724465,64.60469010685038,4.4,1.2388859462986785
1748383454.2572947,0,0,35.44357212570655,73.7750583394457,4.6,1.6847411379097845
1748383455.2709482,0,1,33.239480863942035,61.97911905952995,5.2,1.8423557356809317
1748383456.2914913,0,0,43.579948039231596,83.62486850474266,4.2,1.658760378820526
1748383457.32213,1,0,22.00860555121102,36.31972302472262,5.2,1.640413246984576
1748383458.3376136,0,1,24.862187810225592,40.482684182386315,4.8,1.8078343150463663
1748383459.3385801,0,0,22.78128640014502,45.41041847992651,4.8,1.779664743304035
1748383460.3477278,0,0,44.057224761477,59.97313019010666,4.0,1.6282719274260957
1748383461.3612347,0,0,53.818580377883386,77.63817208189602,3.8,1.3520241853588704
1748383462.375317,0,0,40.92008708964334,60.09967973962981,3.8,1.0488084196575511
1748383463.3785317,0,1,45.03165320736253,70.46824557135595,3.8,0.943102383868
1748383464.3865285,0,1,32.55616857958641,64.60096969727655,4.6,0.9853205266625985
1748383465.400552,0,0,36.789676118520426,57.86376174772887,5.2,0.9176099751216662
1748383466.4158094,1,0,43.665318794008144,68.58661694433329,5.2,0.986020137067267
1748383467.427738,0,0,52.76589382389525,80.71978826857514,4.6,0.8248720922726566
1748383468.4393973,0,0,37.43060671945575,73.3597610041134,4.8,0.8602759008978177
1748383469.458056,1,0,44.387923499182804,77.61101073265307,4.6,0.9756656192801879
1748383470.4729214,0,0,53.26621399215777,68.37089484304428,4.6,1.1512347077155032
1748383471.4742658,0,1,35.85236081852149,65.64710308992865,5.0,1.0738171344003467
1748383472.4876897,0,0,43.93078541490699,75.33066543334137,4.8,1.189624274044886
1748383473.4897351,0,0,42.20114709944155,58.98611118009365,5.2,1.2326522470321963
1748383474.503776,0,0,50.65376877227715,75.18041985191988,4.8,1.2214307664212165
1748383475.5067189,0,1,46.8949927957795,70.43568602618906,4.4,1.2048775603499782
1748383476.522416,0,0,28.134707161868903,51.745904063557035,5.0,1.0437055991692823
1748383477.5425062,0,0,37.32694840242752,67.84577143868331,5.4,1.1094686718091917
1748383478.55198,0,0,32.108455704747996,55.26131670546593,5.2,1.0715816240485543
1748383479.5578566,0,0,31.744046719670223,35.24693644901579,5.6,1.037414823754277
1748383480.5696628,0,0,53.43197344773023,70.34013323809785,4.6,1.123477346499178
1748383481.5834136,0,0,38.94577671362101,58.2986744110088,4.4,1.089172403197306
1748383482.5955002,0,0,38.24806753878531,57.33505924088213,4.8,1.0800623779718532
1748383483.6057441,0,1,32.82734512813599,61.8517992476729,4.4,0.8970869256856013
