timestamp,vip_queue_size,standard_queue_size,cpu_usage,memory_usage,throughput,equity_ratio
1748383087.2395742,1,0,9.680080229252354,8.6288659361701,2.0,2.477027873321073
1748383088.2708206,0,0,3.505597735604411,9.437340422726024,2.2,1.5302367309521898
1748383089.272912,0,0,3.505597735604411,9.437340422726024,1.6,1.344007132138162
1748383090.27869,0,0,-1.5631940186722204e-13,-1.4210854715202004e-14,1.4,0.7338582519429596
1748383091.296345,0,0,-1.5631940186722204e-13,-1.4210854715202004e-14,0.8,0.5598526617171632
1748383092.3039763,0,0,-1.5631940186722204e-13,-1.4210854715202004e-14,0.6,0.7076080301958667
1748383093.3130858,0,0,-1.5631940186722204e-13,-1.4210854715202004e-14,0.2,1.0
1748383094.330803,0,0,-1.5631940186722204e-13,-1.4210854715202004e-14,0.2,1.0
1748383095.3429737,0,0,-1.5631940186722204e-13,-1.4210854715202004e-14,0.0,1.0
1748383096.3532572,0,0,-1.5631940186722204e-13,-1.4210854715202004e-14,0.0,1.0
1748383097.365289,0,0,-1.5631940186722204e-13,-1.4210854715202004e-14,0.0,1.0
1748383098.3691916,0,0,-1.5631940186722204e-13,-1.4210854715202004e-14,0.0,1.0
1748383099.3814137,0,0,-1.5631940186722204e-13,-1.4210854715202004e-14,0.0,1.0
1748383100.39378,0,0,-1.5631940186722204e-13,-1.4210854715202004e-14,0.0,1.0
1748383101.4098868,0,0,-1.5631940186722204e-13,-1.4210854715202004e-14,0.0,1.0
1748383102.4161775,0,0,-1.5631940186722204e-13,-1.4210854715202004e-14,0.0,1.0
1748383103.4257035,0,0,-1.5631940186722204e-13,-1.4210854715202004e-14,0.0,1.0
1748383104.4275925,0,0,-1.5631940186722204e-13,-1.4210854715202004e-14,0.0,1.0
1748383105.4453294,0,0,-1.5631940186722204e-13,-1.4210854715202004e-14,0.0,1.0
1748383106.4864025,0,0,-1.5631940186722204e-13,-1.4210854715202004e-14,0.0,1.0
1748383107.4998655,0,0,-1.5631940186722204e-13,-1.4210854715202004e-14,0.0,1.0
