timestamp,vip_queue_size,standard_queue_size,cpu_usage,memory_usage,throughput,equity_ratio
1748382535.8622513,0,0,0.0,0.0,0.0,1.0
1748382536.8705382,0,1,26.682234197889102,30.906122638767357,0.0,1.0
1748382537.8770816,0,1,52.964879120269245,52.19898807680642,0.4,1.1605560330859623
1748382538.8905141,0,0,54.146215274473306,73.04735419230262,1.2,2.234641204847521
1748382539.9016302,0,0,47.85372410497643,69.44149129411778,2.4,2.1933072047359503
1748382540.9168396,0,1,31.06834658179926,57.08295638853633,3.6,1.166438698694372
1748382541.9305303,0,0,26.009886966382794,66.09160919239737,4.4,1.016297209735423
1748382542.9439285,0,0,34.44022028593115,73.63563863448034,4.4,0.8818708054916645
1748382543.955693,0,0,32.028566119771725,48.07317707165644,5.0,0.8610182323417332
1748382544.9685073,0,0,38.857826125574306,51.19790594078759,4.6,0.838239631535046
1748382545.9805715,0,0,42.823244974177236,59.004207398311074,4.0,0.8201084482988443
1748382546.9955308,0,0,36.874359355107785,90.24692798791968,4.4,0.8313376915219995
1748382548.0119622,0,0,53.56568134223026,95.88668437874293,4.4,0.8067511802655687
1748382549.01658,0,1,41.57612512005788,78.0140922582113,4.4,0.670131379553806
1748382550.0206122,0,0,40.37192809808544,55.32475240987567,4.8,0.7533485823844108
1748382551.0269275,0,0,34.39569723274444,46.949764089413705,5.0,0.7709027356948168
1748382552.0299802,0,0,27.08655487146349,47.09005572311436,5.2,0.8970835304873526
1748382553.0355418,0,1,32.695295792095095,52.98837218215412,5.2,0.9243306702581734
1748382554.0446122,0,0,32.35587469595403,60.796368542099984,5.4,0.8842765803310925
1748382555.0454798,0,0,27.818915768048328,41.33313912368913,5.0,0.7896053353581367
1748382556.0518806,0,0,39.633967261153295,70.4247067900719,4.4,1.0484780261265176
1748382557.0582776,0,1,28.345457114660476,54.55194740525212,4.6,1.07313424811628
1748382558.0585632,0,0,38.95896610067453,66.17610318037701,4.4,1.458493102735078
1748382559.0733998,0,0,28.26989129223857,63.15139805265561,4.4,1.6244560338458296
1748382560.0903535,0,1,29.549342772563406,64.94874075464965,4.6,1.6416469638571607
1748382561.1047711,0,0,37.55606284472084,50.01243892828566,5.0,1.0
1748382562.1167712,0,0,41.00253345508847,57.169701218111534,4.8,0.9263306828728927
1748382563.1296005,0,0,48.03083898971999,75.20986419693742,4.8,0.7427956675060113
1748382564.1447756,0,0,24.922625662364112,44.092135365930005,5.2,0.6946172101889595
1748382565.1545398,0,0,42.30639071510305,61.80193124435652,5.0,0.7684237793375172
1748382566.1679595,0,0,29.074235062546492,52.849980294296174,4.8,0.6850471245074421
1748382567.17768,0,0,51.70118673508294,82.98690506161205,4.0,0.7452242721345715
1748382568.1793377,0,0,48.914904483054315,69.05972754394332,4.8,0.7756401016888277
1748382569.1907306,0,0,54.27457423383518,78.18603366274118,4.0,0.8389513480832531
1748382570.206979,0,0,46.28398566693378,65.04565225868667,4.6,0.8377950854861299
1748382571.2170808,0,0,40.840695573423545,59.529963854400634,4.8,0.9189386164695487
1748382572.233032,1,0,36.003911601301375,57.1135966626707,5.2,0.8196339657283175
1748382573.2602491,0,0,44.94338713437592,80.48169268478125,4.6,0.8755200378983536
1748382574.2663174,0,0,44.90057815870965,72.26793609402532,5.0,0.8814507639211201
1748382575.2752988,0,0,49.16581716376631,84.29552813371998,4.6,0.8879309604273223
1748382576.2884147,0,1,36.736688267946214,49.292941110082154,5.0,0.970238756987789
1748382577.3028834,0,1,27.922630630846783,48.93820591883851,5.2,1.0078427354236548
1748382578.308969,0,0,45.253744015517896,59.44782476558276,5.4,0.9064155556953525
1748382579.3128595,0,0,43.05747341883457,49.94398377547991,5.6,0.8185118833558086
1748382580.3322759,0,0,35.69022381232634,54.999382979036604,5.6,0.8339362058939211
1748382581.344048,0,0,34.5673037265651,61.191665521763184,4.8,0.9255085954522397
